player_id,player,role,role_source,archetype,confidence,n_target,n_eff,xg_target,seasons_used,target_season
12933,Marko Ivezic,DF,understat,low-volume DF,0.363,0,2.0,0.0,2425,2627
12969,Moïse Bombito,DF,understat,low-volume DF,0.237,0,2.0,0.0,2425,2627
13045,Eddy Kouadio,DF,understat,low-volume DF,0.504,2,2.0,0.7,2627,2627
13324,David Zec,DF,understat,low-volume DF,0.338,0,2.0,0.0,2425,2627
13374,Ángel Ortiz,DF,understat,low-volume DF,0.679,1,2.0,0.01,2425+2526+2627,2627
13788,Davinchi,DF,understat,low-volume DF,0.441,0,2.0,0.0,2526,2627
13804,Tuomas Ollila,DF,understat,low-volume DF,0.166,0,2.0,0.0,2526,2627
13817,Lucas Høgsberg,DF,understat,low-volume DF,0.485,0,2.0,0.0,2526,2627
13907,Joël Schmied,DF,understat,low-volume DF,0.043,0,2.0,0.0,2526,2627
13920,Daniel Elfadli,DF,understat,low-volume DF,0.086,0,2.0,0.0,2526,2627
14330,Keita Kosugi,DF,understat,low-volume DF,0.167,2,2.0,0.15,2627,2627
14389,Sebastián Boselli,DF,understat,low-volume DF,0.141,0,2.0,0.0,2526,2627
14416,Andrias Edmundsson,DF,understat,low-volume DF,0.149,0,2.0,0.0,2526,2627
14686,Álvaro Mantilla,DF,understat,low-volume DF,0.226,2,2.0,0.43,2627,2627
14854,Costinha,DF,fc26,low-volume DF,0.164,2,2.0,0.05,2627,2627
14903,Fedde Leysen,DF,understat,low-volume DF,0.553,2,2.0,0.08,2627,2627
14951,Fabio Gruber,DF,understat,low-volume DF,0.586,2,2.0,0.14,2627,2627
14954,Mattes Hansen,DF,understat,low-volume DF,0.191,2,2.0,0.03,2627,2627
15010,Calvin Brackelmann,DF,understat,low-volume DF,0.094,2,2.0,0.07,2627,2627
15056,Zakaria El Ouahdi,DF,understat,low-volume DF,0.377,2,2.0,0.13,2627,2627
370,Marvin Friedrich,DF,understat,low-volume DF,0.51,0,1.8,0.0,2425,2627
681,César Azpilicueta,DF,understat,low-volume DF,0.187,0,1.8,0.0,2425+2526,2627
825,Adam Smith,DF,understat,low-volume DF,0.559,1,1.8,0.02,2425+2627,2627
1441,Adam Masina,DF,understat,low-volume DF,0.344,0,1.8,0.0,2425,2627
5801,Christopher Operi,DF,understat,low-volume DF,0.44,0,1.8,0.0,2425,2627
9270,Kiliann Sildillia,DF,understat,low-volume DF,0.167,0,1.8,0.0,2425,2627
9519,Carlos Domínguez,DF,understat,low-volume DF,0.555,0,1.8,0.0,2425+2526,2627
9619,Issa Kabore,DF,understat,low-volume DF,0.142,0,1.8,0.0,2425,2627
9703,Maxim Leitsch,DF,understat,low-volume DF,0.44,0,1.8,0.0,2425+2526,2627
9902,Pasquale Mazzocchi,DF,understat,low-volume DF,0.313,0,1.8,0.0,2425+2526,2627
10024,Cristhian Mosquera,DF,understat,low-volume DF,0.485,0,1.8,0.0,2425+2526,2627
11279,Ali Dembélé,DF,understat,low-volume DF,0.561,0,1.8,0.0,2425+2526,2627
11784,Lucas Mincarelli Davin,DF,understat,low-volume DF,0.002,0,1.8,0.0,2425,2627
12151,Gabriel Osho,DF,understat,low-volume DF,0.405,0,1.8,0.0,2425,2627
12360,Julián Malatini,DF,understat,low-volume DF,0.176,0,1.8,0.0,2425+2526,2627
12626,Max Rosenfelder,DF,understat,low-volume DF,0.166,0,1.8,0.0,2425+2526,2627
12806,Dylan Batubinsika,DF,understat,low-volume DF,0.409,0,1.8,0.0,2425,2627
13215,Axel Tape,DF,understat,low-volume DF,0.486,0,1.8,0.0,2425+2526,2627
13331,Mathias Løvik,DF,understat,low-volume DF,0.467,0,1.8,0.0,2425+2526,2627
13354,Alberto Costa,DF,understat,low-volume DF,0.327,0,1.8,0.0,2425,2627
13401,Daniel Oyegoke,DF,understat,low-volume DF,0.771,0,1.8,0.0,2425+2526,2627
1096,Armando Izzo,DF,understat,low-volume DF,0.153,0,1.5,0.0,2425,2627
1461,Pol Lirola,DF,understat,low-volume DF,0.267,0,1.5,0.0,2425,2627
1574,Davide Calabria,DF,understat,low-volume DF,0.278,0,1.5,0.0,2425,2627
2053,Martin Erlic,DF,understat,low-volume DF,0.191,0,1.5,0.0,2425,2627
6177,Luiz Felipe,DF,understat,low-volume DF,0.459,0,1.5,0.0,2526,2627
6291,Diego Pampín,DF,understat,low-volume DF,0.342,0,1.5,0.0,2526,2627
7075,Borna Sosa,DF,understat,low-volume DF,0.274,0,1.5,0.0,2425+2526,2627
7412,Antonio Candela,DF,understat,low-volume DF,0.663,0,1.5,0.0,2425,2627
8744,Juan Cruz,DF,understat,low-volume DF,0.061,0,1.5,0.0,2425+2526,2627
9491,Warmed Omari,DF,understat,low-volume DF,0.24,0,1.5,0.0,2526,2627
9754,Brian Oliván,DF,understat,low-volume DF,0.417,0,1.5,0.0,2425,2627
11271,Nathan Zeze,DF,understat,low-volume DF,0.456,0,1.5,0.0,2425,2627
11742,Álex Suárez,DF,understat,low-volume DF,0.16,0,1.5,0.0,2425,2627
11975,Leonidas Stergiou,DF,understat,low-volume DF,0.082,0,1.5,0.0,2425+2526,2627
12124,Alessandro Vogliacco,DF,understat,low-volume DF,0.245,0,1.5,0.0,2425,2627
13478,Sebastian Otoa,DF,understat,low-volume DF,0.47,0,1.5,0.0,2526,2627
13479,Tobias Slotsager,DF,understat,low-volume DF,0.052,0,1.5,0.0,2526,2627
13726,Oliver Sonne,DF,understat,low-volume DF,0.036,0,1.5,0.0,2526,2627
13758,Seny Koumbassa,DF,understat,low-volume DF,0.124,0,1.5,0.0,2526,2627
13815,Morgan Bokele,DF,understat,low-volume DF,0.253,0,1.5,0.0,2526,2627
13825,Tylel Tati,DF,understat,low-volume DF,0.243,0,1.5,0.0,2526,2627
13841,Federico Redondo,DF,understat,low-volume DF,0.463,1,1.5,0.09,2526+2627,2627
13862,Adam Kölle,DF,fc26,low-volume DF,0.398,0,1.5,0.0,2526,2627
14223,Samba Konate,DF,shot-profile,low-volume DF,0.261,1,1.5,0.07,2526+2627,2627
14279,Kota Takai,DF,understat,low-volume DF,0.048,0,1.5,0.0,2526,2627
14350,Rosen Bozhinov,DF,understat,low-volume DF,0.176,0,1.5,0.0,2526,2627
14419,Jonas Adjetey,DF,understat,low-volume DF,0.135,0,1.5,0.0,2526,2627
14420,Luca Reggiani,DF,understat,low-volume DF,0.197,0,1.5,0.0,2526,2627
14446,Alysson Edward,DF,shot-profile,low-volume DF,0.071,1,1.5,0.25,2526+2627,2627
14455,Uchenna Ogundu,DF,shot-profile,low-volume DF,0.286,0,1.5,0.0,2526,2627
534,Aaron Cresswell,DF,understat,low-volume DF,0.421,0,1.2,0.0,2425,2627
804,Craig Dawson,DF,understat,low-volume DF,0.453,0,1.2,0.0,2425,2627
1120,Mattia De Sciglio,DF,understat,low-volume DF,0.2,0,1.2,0.0,2425,2627
3399,Youssouf Sabaly,DF,understat,low-volume DF,0.418,0,1.2,0.0,2425,2627
3521,Dennis Appiah,DF,understat,low-volume DF,0.604,0,1.2,0.0,2425,2627
5753,Mickael Nade,DF,understat,low-volume DF,0.282,0,1.2,0.0,2425,2627
5976,Yoann Salmier,DF,understat,low-volume DF,0.215,0,1.2,0.0,2425,2627
6042,Jan Bednarek,DF,understat,low-volume DF,0.288,0,1.2,0.0,2425,2627
6327,Kevin Akpoguma,DF,understat,low-volume DF,0.329,0,1.2,0.0,2425,2627
7699,Adam Webster,DF,understat,low-volume DF,0.407,0,1.2,0.0,2425,2627
7826,Joseph Aidoo,DF,understat,low-volume DF,0.456,0,1.2,0.0,2425+2526,2627
8562,Luke Thomas,DF,understat,low-volume DF,0.134,0,1.2,0.0,2425,2627
9659,Bradley Locko,DF,understat,low-volume DF,0.332,0,1.2,0.0,2425+2526,2627
9685,Mads Roerslev,DF,understat,low-volume DF,0.529,0,1.2,0.0,2425,2627
10003,David Nemeth,DF,understat,low-volume DF,0.031,0,1.2,0.0,2425,2627
10881,James Abankwah,DF,understat,low-volume DF,0.317,1,1.2,0.38,2425+2627,2627
11131,Christian Mawissa Elebi,DF,understat,low-volume DF,0.21,0,1.2,0.0,2425+2526,2627
12023,Thomas Keller,DF,understat,low-volume DF,0.498,0,1.2,0.0,2425+2526,2627
12407,Anrie Chase,DF,understat,low-volume DF,0.003,0,1.2,0.0,2425,2627
12914,Pau Navarro,DF,understat,low-volume DF,0.603,0,1.2,0.0,2425+2526,2627
13099,Rui Modesto,DF,understat,low-volume DF,0.284,0,1.2,0.0,2425+2526,2627
13384,Hiroki Sekine,DF,understat,low-volume DF,0.491,0,1.2,0.0,2425,2627
3,Luca Caldirola,DF,understat,low-volume DF,0.043,0,1.0,0.0,2425,2627
855,Cristian Gamboa,DF,understat,low-volume DF,0.477,0,1.0,0.0,2425,2627
1588,Raúl Albiol,DF,understat,low-volume DF,0.041,0,1.0,0.0,2425+2526,2627
1735,Jack Stephens,DF,understat,low-volume DF,0.229,0,1.0,0.0,2425,2627
1760,Arthur Masuaku,DF,understat,low-volume DF,0.137,0,1.0,0.0,2526,2627
2058,Filippo Romagna,DF,understat,low-volume DF,0.004,0,1.0,0.0,2526,2627
3720,Milan Gajic,DF,understat,low-volume DF,0.516,1,1.0,0.02,2627,2627
5947,Mihailo Ristic,DF,understat,low-volume DF,0.25,0,1.0,0.0,2425+2526,2627
6740,Miguel Ángel Rubio,DF,understat,low-volume DF,0.39,0,1.0,0.0,2526,2627
6773,Samuel Gigot,DF,understat,low-volume DF,0.301,0,1.0,0.0,2425,2627
7186,Juan Berrocal,DF,understat,low-volume DF,0.376,0,1.0,0.0,2425,2627
7277,Ryan John Giles,DF,understat,low-volume DF,0.232,1,1.0,0.03,2627,2627
7333,Caleb Okoli,DF,understat,low-volume DF,0.293,0,1.0,0.0,2425,2627
7366,Maximilian Wöber,DF,understat,low-volume DF,0.2,1,1.0,0.59,2627,2627
7703,John Egan,DF,understat,low-volume DF,0.356,1,1.0,0.02,2627,2627
7911,Aleksa Terzic,DF,fc26,low-volume DF,0.237,1,1.0,0.01,2627,2627
8049,Jean-Kevin Duverne,DF,understat,low-volume DF,0.174,0,1.0,0.0,2425,2627
8803,Robert Gumny,DF,understat,low-volume DF,0.189,0,1.0,0.0,2425,2627
9381,Saba Sazonov,DF,understat,low-volume DF,0.214,1,1.0,0.04,2627,2627
9499,Cody Drameh,DF,fc26,low-volume DF,0.509,1,1.0,0.04,2627,2627
9569,Viktor Melekhin,DF,understat,low-volume DF,0.352,1,1.0,0.03,2627,2627
9887,Michael Svoboda,DF,understat,low-volume DF,0.095,0,1.0,0.0,2425,2627
9955,Lasse Günther,DF,understat,low-volume DF,0.149,1,1.0,0.27,2627,2627
10013,Redouane Halal,DF,understat,low-volume DF,0.372,1,1.0,0.06,2627,2627
10268,Giorgio Cittadini,DF,understat,low-volume DF,0.364,1,1.0,0.04,2627,2627
10616,Samuel Iling-Junior,DF,understat,low-volume DF,0.523,0,1.0,0.0,2425,2627
10854,Souleymane Isaak Touré,DF,understat,low-volume DF,0.334,0,1.0,0.0,2425,2627
10875,Omar El Hilali,DF,understat,low-volume DF,0.35,0,1.0,0.0,2425+2526,2627
11359,James Bree,DF,understat,low-volume DF,0.521,0,1.0,0.0,2425,2627
11749,Siebe Van der Heyden,DF,understat,low-volume DF,0.363,0,1.0,0.0,2425,2627
12061,Ahmed Touba,DF,understat,low-volume DF,0.014,1,1.0,0.04,2627,2627
12070,Jordy Makengo,DF,understat,low-volume DF,0.23,1,1.0,0.04,2627,2627
12275,Willy Kambwala,DF,understat,low-volume DF,0.259,0,1.0,0.0,2425,2627
12391,Tom Pouilly,DF,understat,low-volume DF,0.409,0,1.0,0.0,2425,2627
12472,Iñigo Arguibide,DF,understat,low-volume DF,0.388,1,1.0,0.03,2627,2627
12476,Oumar Sako,DF,understat,low-volume DF,0.372,1,1.0,0.05,2627,2627
12509,Daiki Hashioka,DF,understat,low-volume DF,0.1,1,1.0,0.09,2627,2627
12718,Adrián Pica,DF,understat,low-volume DF,0.3,0,1.0,0.0,2425,2627
12775,Kosta Nedeljkovic,DF,understat,low-volume DF,0.203,0,1.0,0.0,2425,2627
13198,Ramón Martínez,DF,understat,low-volume DF,0.022,0,1.0,0.0,2425,2627
13298,Max Alleyne,DF,understat,low-volume DF,0.439,0,1.0,0.0,2526,2627
13388,Justin Bourgault,DF,understat,low-volume DF,0.329,0,1.0,0.0,2425+2526,2627
13455,José Ángel López,DF,understat,low-volume DF,0.492,1,1.0,0.02,2627,2627
13526,Souleymane Sagnan,DF,understat,low-volume DF,0.347,1,1.0,0.05,2627,2627
13527,Genesis Antwi,DF,understat,low-volume DF,0.516,1,1.0,0.02,2627,2627
13533,Roger Hinojo,DF,understat,low-volume DF,0.276,1,1.0,0.05,2627,2627
13543,Valde,DF,understat,low-volume DF,0.091,1,1.0,0.07,2627,2627
13596,Telli Siwe,DF,understat,low-volume DF,0.361,0,1.0,0.0,2526,2627
13634,Jan Bürger,DF,understat,low-volume DF,0.517,0,1.0,0.0,2526,2627
13714,Jenson Seelt,DF,understat,low-volume DF,0.395,0,1.0,0.0,2526,2627
13738,Ruben Kluivert,DF,understat,low-volume DF,0.349,0,1.0,0.0,2526,2627
13754,Hamza Koutoune,DF,fc26,low-volume DF,0.289,1,1.0,0.02,2627,2627
13772,Nacho Pérez,DF,understat,low-volume DF,0.31,1,1.0,0.4,2627,2627
13786,Kirill Danilov,DF,understat,low-volume DF,0.258,1,1.0,0.01,2627,2627
13787,Manuel Fernández,DF,understat,low-volume DF,0.32,0,1.0,0.0,2526,2627
13808,Michel Mboula,DF,understat,low-volume DF,0.147,0,1.0,0.0,2526,2627
13876,Corrie Ndaba,DF,understat,low-volume DF,0.067,0,1.0,0.0,2526,2627
13901,Francesco Folino,DF,understat,low-volume DF,0.416,0,1.0,0.0,2526,2627
14039,Jan Ziólkowski,DF,understat,low-volume DF,0.379,0,1.0,0.0,2526,2627
14085,Cas Odenthal,DF,understat,low-volume DF,0.158,1,1.0,0.52,2627,2627
14125,Francesco Coppola,DF,understat,low-volume DF,0.145,0,1.0,0.0,2526,2627
14211,Yvan Maye,DF,shot-profile,low-volume DF,0.351,1,1.0,0.01,2627,2627
14225,Javier Boñar,DF,understat,low-volume DF,0.027,0,1.0,0.0,2526,2627
14233,Dani Martinez,DF,understat,low-volume DF,0.151,1,1.0,0.47,2627,2627
14497,Imran Firov,DF,shot-profile,low-volume DF,0.2,1,1.0,0.01,2627,2627
14511,Ange Lago,DF,shot-profile,low-volume DF,0.062,0,1.0,0.0,2526,2627
14687,Jorge Salinas,DF,understat,low-volume DF,0.4,1,1.0,0.12,2627,2627
14707,Bright Ede,DF,understat,low-volume DF,0.137,1,1.0,0.03,2627,2627
14725,Carlos Puga,DF,understat,low-volume DF,0.269,1,1.0,0.01,2627,2627
14728,Rafita,DF,understat,low-volume DF,0.237,1,1.0,0.04,2627,2627
14743,Jay Dasilva,DF,understat,low-volume DF,0.24,1,1.0,0.1,2627,2627
14756,Jeyland Mitchell,DF,understat,low-volume DF,0.415,1,1.0,0.36,2627,2627
14759,Lewie Coyle,DF,understat,low-volume DF,0.093,1,1.0,0.08,2627,2627
14775,Ousmane Diomande,DF,understat,low-volume DF,0.232,1,1.0,0.04,2627,2627
14779,Maik Nawrocki,DF,understat,low-volume DF,0.279,1,1.0,0.04,2627,2627
14782,Michal Skóras,DF,understat,low-volume DF,0.402,1,1.0,0.02,2627,2627
14788,Jannik Schuster,DF,understat,low-volume DF,0.395,1,1.0,0.11,2627,2627
14791,Adam Bakoune,DF,understat,low-volume DF,0.218,1,1.0,0.05,2627,2627
14810,Raphael Kofler,DF,fc26,low-volume DF,0.234,1,1.0,0.05,2627,2627
14827,Yvann Titi,DF,understat,low-volume DF,0.497,1,1.0,0.01,2627,2627
14829,Anis Ouzenadji,DF,understat,low-volume DF,0.313,1,1.0,0.02,2627,2627
14835,Yacouba Koné,DF,shot-profile,low-volume DF,0.207,1,1.0,0.03,2627,2627
14840,Ismaïl Diallo,DF,understat,low-volume DF,0.517,1,1.0,0.02,2627,2627
14861,Joseph Kalulu,DF,understat,low-volume DF,0.29,1,1.0,0.02,2627,2627
14869,Flávio Nazinho,DF,understat,low-volume DF,0.286,1,1.0,0.45,2627,2627
14916,Unai Santos,DF,understat,low-volume DF,0.381,1,1.0,0.07,2627,2627
14940,Jan Gyamerah,DF,understat,low-volume DF,0.387,1,1.0,0.24,2627,2627
14941,Maximilian Rohr,DF,understat,low-volume DF,0.364,1,1.0,0.04,2627,2627
14955,Jano ter Horst,DF,understat,low-volume DF,0.257,1,1.0,0.02,2627,2627
14956,Tjark Scheller,DF,understat,low-volume DF,0.361,1,1.0,0.03,2627,2627
14962,Clemens Lippmann,DF,fc26,low-volume DF,0.592,1,1.0,0.02,2627,2627
15008,Harold Voyer,DF,understat,low-volume DF,0.236,1,1.0,0.02,2627,2627
15060,Jay Enem,DF,shot-profile,low-volume DF,0.208,1,1.0,0.03,2627,2627
15064,Sebastián Cáceres,DF,understat,low-volume DF,0.367,1,1.0,0.01,2627,2627
15066,Roy Revivo,DF,understat,low-volume DF,0.059,1,1.0,0.39,2627,2627
111,Jannik Vestergaard,DF,understat,low-volume DF,0.123,0,0.8,0.0,2425,2627
616,Jesús Navas,DF,understat,low-volume DF,0.297,0,0.8,0.0,2425,2627
1223,Milan Skriniar,DF,understat,low-volume DF,0.177,0,0.8,0.0,2425,2627
1484,Rafael Toloi,DF,understat,low-volume DF,0.23,0,0.8,0.0,2425,2627
3670,Nicolas Pallois,DF,understat,low-volume DF,0.113,0,0.8,0.0,2425,2627
4968,Giorgio Altare,DF,understat,low-volume DF,0.007,0,0.8,0.0,2425,2627
5732,Abdoulaye Bamba,DF,understat,low-volume DF,0.064,0,0.8,0.0,2425+2526,2627
8489,Jorge Cuenca,DF,understat,low-volume DF,0.288,0,0.8,0.0,2425+2526,2627
8569,Botond Balogh,DF,understat,low-volume DF,0.313,0,0.8,0.0,2425,2627
8663,Flavius Daniliuc,DF,understat,low-volume DF,0.127,0,0.8,0.0,2425,2627
9019,Lucas Martínez Quarta,DF,understat,low-volume DF,0.086,0,0.8,0.0,2425,2627
10012,Jakub Kiwior,DF,understat,low-volume DF,0.187,0,0.8,0.0,2425,2627
10292,Nathan Patterson,DF,understat,low-volume DF,0.209,0,0.8,0.0,2425+2526,2627
10888,David Torres,DF,understat,low-volume DF,0.283,0,0.8,0.0,2425,2627
11699,Ameen Al Dakhil,DF,understat,low-volume DF,0.126,0,0.8,0.0,2425+2526,2627
12139,Yarek Gasiorowski,DF,understat,low-volume DF,0.339,0,0.8,0.0,2425,2627
12310,Stefan Lekovic,DF,understat,low-volume DF,0.031,0,0.8,0.0,2425,2627
12559,Harry Amass,DF,understat,low-volume DF,0.264,0,0.8,0.0,2425,2627
12737,Viti Rozada,DF,understat,low-volume DF,0.365,0,0.8,0.0,2425,2627
12836,Stefan Dzodic,DF,understat,low-volume DF,0.242,0,0.8,0.0,2425,2627
12873,Marin Sverko,DF,understat,low-volume DF,0.009,0,0.8,0.0,2425,2627
12932,Marco Komenda,DF,understat,low-volume DF,0.225,0,0.8,0.0,2425,2627
13271,Adrián Arnu,DF,shot-profile,low-volume DF,0.175,0,0.8,0.0,2425,2627
451,Matija Nastasic,DF,understat,low-volume DF,0.206,0,0.5,0.0,2425,2627
766,Jamaal Lascelles,DF,understat,low-volume DF,0.129,0,0.5,0.0,2526,2627
807,Jonny Evans,DF,understat,low-volume DF,0.198,0,0.5,0.0,2425,2627
1301,Daniele Rugani,DF,understat,low-volume DF,0.248,0,0.5,0.0,2526,2627
1320,Federico Barba,DF,understat,low-volume DF,0.165,0,0.5,0.0,2425,2627
1375,Elseid Hysaj,DF,understat,low-volume DF,0.142,0,0.5,0.0,2425,2627
2063,Timothée Kolodziejczak,DF,understat,low-volume DF,0.198,0,0.5,0.0,2526,2627
2282,Sergi Gómez,DF,understat,low-volume DF,0.122,0,0.5,0.0,2425,2627
2418,Álvaro Odriozola,DF,understat,low-volume DF,0.147,0,0.5,0.0,2526,2627
2691,Milos Veljkovic,DF,understat,low-volume DF,0.252,0,0.5,0.0,2425,2627
3303,Ricardo Pereira,DF,understat,low-volume DF,0.09,0,0.5,0.0,2425,2627
3339,Jérôme Roussillon,DF,understat,low-volume DF,0.314,0,0.5,0.0,2425,2627
4733,José Luis Palomino,DF,understat,low-volume DF,0.083,0,0.5,0.0,2425,2627
5624,Yunis Abdelhamid,DF,understat,low-volume DF,0.228,0,0.5,0.0,2425,2627
6121,Juanpe,DF,understat,low-volume DF,0.046,0,0.5,0.0,2425,2627
6737,Maxime Bernauer,DF,understat,low-volume DF,0.038,0,0.5,0.0,2425,2627
6851,Conor Coady,DF,understat,low-volume DF,0.176,0,0.5,0.0,2425,2627
7187,Sergio Reguilón,DF,understat,low-volume DF,0.196,0,0.5,0.0,2425,2627
8089,Kieran Tierney,DF,understat,low-volume DF,0.251,0,0.5,0.0,2425,2627
8537,Dennis Cirkin,DF,understat,low-volume DF,0.082,0,0.5,0.0,2526,2627
8632,Enzo Ebosse,DF,understat,low-volume DF,0.202,0,0.5,0.0,2526,2627
8902,José Salinas,DF,understat,low-volume DF,0.044,0,0.5,0.0,2526,2627
9134,Alessandro Di Pardo,DF,understat,low-volume DF,0.127,0,0.5,0.0,2526,2627
9731,Guilherme Ramos,DF,fc26,low-volume DF,0.234,0,0.5,0.0,2526,2627
9776,Taichi Hara,DF,shot-profile,low-volume DF,0.171,0,0.5,0.0,2526,2627
10756,Joe Worrall,DF,understat,low-volume DF,0.132,0,0.5,0.0,2526,2627
11536,David Odogu,DF,understat,low-volume DF,0.211,0,0.5,0.0,2425,2627
12341,Lautaro Giannetti,DF,understat,low-volume DF,0.047,0,0.5,0.0,2425,2627
12469,Tim Drexler,DF,understat,low-volume DF,0.181,0,0.5,0.0,2425,2627
12642,Yoel Lago,DF,understat,low-volume DF,0.202,0,0.5,0.0,2526,2627
12763,Nathan Wood,DF,understat,low-volume DF,0.204,0,0.5,0.0,2425,2627
12807,Marwann N&#039;Zuzi,DF,understat,low-volume DF,0.299,0,0.5,0.0,2425,2627
12834,Théo Chennahi,DF,understat,low-volume DF,0.22,0,0.5,0.0,2425,2627
12864,Pelayo Fernández,DF,understat,low-volume DF,0.202,0,0.5,0.0,2526,2627
13024,Serigne Diop,DF,shot-profile,low-volume DF,0.134,0,0.5,0.0,2526,2627
13031,Giovanni Leoni,DF,understat,low-volume DF,0.234,0,0.5,0.0,2425,2627
13033,Ümit Akdag,DF,understat,low-volume DF,0.093,0,0.5,0.0,2425,2627
13040,Henri Koudossou,DF,understat,low-volume DF,0.269,0,0.5,0.0,2425,2627
13056,Almugera Kabar,DF,understat,low-volume DF,0.113,0,0.5,0.0,2526,2627
13113,David Jiménez,DF,understat,low-volume DF,0.326,0,0.5,0.0,2526,2627
13137,Sékou Doucouré,DF,understat,low-volume DF,0.191,0,0.5,0.0,2526,2627
13334,Ismael Bekhoucha,DF,understat,low-volume DF,0.086,0,0.5,0.0,2526,2627
13432,Nidal Celik,DF,understat,low-volume DF,0.217,0,0.5,0.0,2526,2627
13450,Anass Salah-Eddine,DF,understat,low-volume DF,0.064,0,0.5,0.0,2425,2627
13460,Aaron Anselmino,DF,understat,low-volume DF,0.201,0,0.5,0.0,2526,2627
13548,Stephan Zagadou,DF,understat,low-volume DF,0.213,0,0.5,0.0,2526,2627
13694,Jozhua Vertrouwd,DF,understat,low-volume DF,0.209,0,0.5,0.0,2526,2627
13697,Oier Luengo,DF,understat,low-volume DF,0.005,0,0.5,0.0,2526,2627
13777,Rio Cardines,DF,understat,low-volume DF,0.344,0,0.5,0.0,2526,2627
13863,Yannik Wagner,DF,shot-profile,low-volume DF,0.086,0,0.5,0.0,2526,2627
13913,Rav van den Berg,DF,understat,low-volume DF,0.214,0,0.5,0.0,2526,2627
14027,Veljko Milosavljevic,DF,understat,low-volume DF,0.26,0,0.5,0.0,2526,2627
14200,Tommaso Macchioni,DF,understat,low-volume DF,0.107,0,0.5,0.0,2526,2627
14208,Gorka Carrera,DF,shot-profile,low-volume DF,0.221,0,0.5,0.0,2526,2627
14323,Julio Díaz,DF,understat,low-volume DF,0.177,0,0.5,0.0,2526,2627
14386,Juan Arizala,DF,understat,low-volume DF,0.165,0,0.5,0.0,2526,2627
14518,Renzo Saravia,DF,understat,low-volume DF,0.337,0,0.5,0.0,2526,2627
14576,Ugo El Kadmiri,DF,shot-profile,low-volume DF,0.218,0,0.5,0.0,2526,2627
14577,Nouhoum Kamissoko,DF,shot-profile,low-volume DF,0.203,0,0.5,0.0,2526,2627
14613,Luis Orejuela,DF,understat,low-volume DF,0.199,0,0.5,0.0,2526,2627
133,Kevin Vogt,DF,understat,low-volume DF,0.043,0,0.2,0.0,2425,2627
585,Seamus Coleman,DF,understat,low-volume DF,0.065,0,0.2,0.0,2425,2627
689,Kenedy,DF,shot-profile,low-volume DF,0.112,0,0.2,0.0,2425,2627
1377,Nikola Maksimovic,DF,understat,low-volume DF,0.072,0,0.2,0.0,2425,2627
1545,Emil Krafth,DF,understat,low-volume DF,0.018,0,0.2,0.0,2425,2627
2244,Danilo,DF,understat,low-volume DF,0.095,0,0.2,0.0,2425,2627
6501,Andy Pelmard,DF,understat,low-volume DF,0.118,0,0.2,0.0,2425,2627
6850,Willy Boly,DF,understat,low-volume DF,0.098,0,0.2,0.0,2425,2627
7613,Moussa Diarra,DF,understat,low-volume DF,0.107,0,0.2,0.0,2425,2627
7835,Aritz Arambarri,DF,understat,low-volume DF,0.092,0,0.2,0.0,2425,2627
7845,Aleksander Sedlar,DF,understat,low-volume DF,0.089,0,0.2,0.0,2425,2627
7931,Takehiro Tomiyasu,DF,understat,low-volume DF,0.083,0,0.2,0.0,2425,2627
7943,Igor Julio,DF,understat,low-volume DF,0.009,0,0.2,0.0,2425,2627
8012,Yordan Osorio,DF,understat,low-volume DF,0.118,0,0.2,0.0,2425,2627
8905,Conor Townsend,DF,understat,low-volume DF,0.114,0,0.2,0.0,2425,2627
9716,Maximilian Bauer,DF,understat,low-volume DF,0.006,0,0.2,0.0,2425,2627
9897,Gonzalo Montiel,DF,understat,low-volume DF,0.11,0,0.2,0.0,2425,2627
10758,Harry Toffolo,DF,understat,low-volume DF,0.107,0,0.2,0.0,2425,2627
10781,Mateusz Wieteska,DF,understat,low-volume DF,0.136,0,0.2,0.0,2425,2627
12402,Yoram Zague,DF,understat,low-volume DF,0.201,0,0.2,0.0,2425,2627
12746,Luke Woolfenden,DF,understat,low-volume DF,0.095,0,0.2,0.0,2425,2627
12817,Rodrigo Abajas,DF,understat,low-volume DF,0.203,0,0.2,0.0,2425,2627
12833,Yaël Nandjou,DF,understat,low-volume DF,0.087,0,0.2,0.0,2425,2627
12996,Alessio Iovine,DF,understat,low-volume DF,0.169,0,0.2,0.0,2425,2627
13014,Carl Johansson,DF,understat,low-volume DF,0.089,0,0.2,0.0,2425,2627
